export_date,Slot,Team,Player,Pitcher,Grade,OnBaseScore,Matchup,ZF,G2TB%,SimTB2%,AVG,SLG,ISO,xwOBA,XBH%,HH%,SimTB,LA°,TB Signal,Plate IQ,IQ Grade,Zone Risk
7/18/2026,,CIN,Dane Myers,Tomoyuki Sugano,💥 Hittable,60,37,2.8,,45.20%,,,0.114,0.338,,,0.6,6.2,0,32,D,0
7/18/2026,,AZ,Ildemaro Vargas,Dustin May,🤔 Average,60,37,2.1,,42.80%,,,0.171,0.298,,,1.4,18.7,0,44,C,0
7/18/2026,,AZ,LuJames Groover,Dustin May,🤔 Average,60,23,1.5,,31%,,,0.321,0.278,,,1,23.8,0,68,A,0
7/18/2026,,TB,Ryan Vilade,Patrick Sandoval,🤔 Average,60,56,4.7,,49.80%,,,0.252,0.308,,,1.2,26.3,0,66,B,0
7/18/2026,,BOS,Ceddanne Rafaela,Ian Seymour,🤔 Average,60,62,2.1,,57.90%,,,0.14,0.286,,,1.7,8.7,0,40,D,0
7/18/2026,,BOS,Masataka Yoshida,Ian Seymour,🤔 Average,60,36,0.4,,38.20%,,,0.412,0.32,,,1.5,15.6,0,73,A,0
7/18/2026,,ATL,Jorge Mateo,MacKenzie Gore,🤔 Average,60,37,0.9,,46.40%,,,0.104,0.312,,,0.8,4.3,0,25,F,0
7/18/2026,,SEA,Julio Rodríguez,Logan Webb,⚠️ Tough,60,52,3.3,,34.80%,,,0.164,0.355,,,1.7,3.9,0,27,F,0
7/18/2026,,NYY,Jazz Chisholm Jr.,Emmet Sheehan,🤔 Average,60,65,2.4,,50.40%,,,0.194,0.295,,,1.7,10.9,0,36,D,0
7/18/2026,,NYY,Paul Goldschmidt,Emmet Sheehan,🤔 Average,60,58,3.7,,38.10%,,,0.191,0.332,,,1.6,17.1,0,45,C,0
7/18/2026,,WSH,Luis García Jr.,J.T. Ginn,🤔 Average,60,95,5.1,,59.80%,,,0.268,0.351,,,1.4,6.5,0,50,C,0
7/18/2026,,DET,Gage Workman,Grayson Rodriguez,🎯 Target,60,49,3,,51%,,,0.127,0.28,,,0.6,9.1,0,44,C,0
7/18/2026,,TOR,Vladimir Guerrero Jr.,Davis Martin,🤔 Average,59,41,0.9,,43.40%,,,0.176,0.342,,,1.6,-4.7,0,39,D,0
7/18/2026,,TOR,Ernie Clement,Davis Martin,🤔 Average,59,56,1.3,,54.90%,,,0.14,0.283,,,2,3.8,0,61,B,0
7/18/2026,,SD,Gavin Sheets,Unknown (677976),💥 Hittable,59,53,4.8,,51.60%,,,0.198,0.325,,,0.8,13.6,0,55,C,0
7/18/2026,,SD,Freddy Fermin,Unknown (677976),💥 Hittable,59,28,1.6,,54%,,,0.184,0.266,,,1,15.4,0,50,C,0
7/18/2026,,MIL,Jackson Chourio,Max Meyer,⚠️ Tough,59,56,3,,39.40%,,,0.106,0.327,,,1.8,8.1,0,32,D,0
7/18/2026,,PIT,Henry Davis,Gavin Williams,⚠️ Tough,58,65,4.4,,37.20%,,,0.306,0.3,,,1.2,17.5,0,52,C,0
7/18/2026,,CLE,Austin Hedges,Mason Montgomery,🤔 Average,58,51,1.3,,53.20%,,,0.239,0.294,,,1.6,8.5,0,45,C,0
7/18/2026,,CWS,Junior Perez,Shane Bieber,🎯 Target,58,92,2.6,,71.80%,,,0.188,0.249,,,0.1,26.4,0,29,F,0
7/18/2026,,COL,Jordan Beck,Rhett Lowder,🎯 Target,58,24,1.2,,39.80%,,,0.202,0.266,,,0.9,9.7,0,37,D,0
7/18/2026,,BAL,Jeremiah Jackson,Spencer Arrighetti,💥 Hittable,58,44,1.4,,38.30%,,,0.208,0.3,,,1.7,7.7,0,38,D,0
7/18/2026,,TB,Yandy Díaz,Patrick Sandoval,🤔 Average,58,54,3.7,,40.80%,,,0.083,0.373,,,1.5,4.3,0,52,C,0
7/18/2026,,TB,Victor Mesa Jr.,Patrick Sandoval,🤔 Average,58,47,5.4,,44.10%,,,0.353,0.295,,,1.2,33.3,0,37,D,0
7/18/2026,,BOS,Anthony Seigler,Ian Seymour,🤔 Average,58,48,1.6,,42.30%,,,0.151,0.348,,,1.5,21.5,0,59,B,0
7/18/2026,,MIN,Josh Bell,Matthew Boyd,🤔 Average,57,42,1.8,,35.60%,,,0.212,0.318,,,1.5,9.7,0,42,D,0
7/18/2026,,MIN,Trevor Larnach,Matthew Boyd,🤔 Average,57,35,2.4,,31.90%,,,0.278,0.344,,,1.5,9.5,0,45,C,0
7/18/2026,,BOS,Carlos Narváez,Ian Seymour,🤔 Average,57,46,1.3,,47.20%,,,0.256,0.283,,,1.8,9.5,0,51,C,0
7/18/2026,,TEX,Evan Carter,Unknown (702566),🤔 Average,57,31,1.9,,48.20%,,,0.129,0.298,,,1.1,24.3,0,71,A,0
7/18/2026,,NYY,Cody Bellinger,Emmet Sheehan,🤔 Average,57,54,2.2,,44.80%,,,0.12,0.351,,,1.5,29.5,0,58,B,0
7/18/2026,,CLE,Daniel Schneemann,Jared Jones,⚠️ Tough,56,33,2.5,,41.30%,,,0.088,0.291,,,1,9.1,0,43,D,0
7/18/2026,,PIT,Tyler Callihan,Logan Allen,🤔 Average,56,68,1.7,,62.60%,,,0.107,0.28,,,1.8,15.3,0,38,D,0
7/18/2026,,CLE,Brayan Rocchio,Mason Montgomery,🤔 Average,56,33,1.8,,35.20%,,,0.214,0.318,,,1.6,-0.2,0,53,C,0
7/18/2026,,NYM,Francisco Lindor,Jesús Luzardo,⚠️ Tough,56,32,2.3,,25.30%,,,0.193,0.359,,,1.5,3.9,0,48,C,0
7/18/2026,,NYM,Juan Soto,Jesús Luzardo,⚠️ Tough,56,44,3.7,,24.30%,,,0.267,0.444,,,1.2,7.3,0,40,D,0
7/18/2026,,NYM,A.J. Ewing,Jesús Luzardo,⚠️ Tough,56,37,1.1,,28.50%,,,0.173,0.336,,,1.8,9.2,0,46,C,0
7/18/2026,,COL,Braxton Fulford,Rhett Lowder,🎯 Target,56,32,1.4,,64.30%,,,0.096,0.215,,,0.4,9.7,0,34,D,0
7/18/2026,,KC,Salvador Perez,Griffin Canning,💥 Hittable,56,33,1.9,,36.60%,,,0.128,0.292,,,1.2,19.7,0,33,D,0
7/18/2026,,KC,Josh Rojas,Griffin Canning,💥 Hittable,56,49,2.8,,66.30%,,,0.094,0.169,,,1,9.2,0,24,F,0
7/18/2026,,NYY,Jasson Domínguez,Emmet Sheehan,🤔 Average,56,53,2.7,,47.40%,,,0.217,0.293,,,1.5,11.7,0,46,C,0
7/18/2026,,NYY,Max Schuemann,Emmet Sheehan,🤔 Average,56,48,1.2,,48.50%,,,0.163,0.352,,,0.5,6.5,0,28,F,0
7/18/2026,,DET,Kerry Carpenter,Grayson Rodriguez,🎯 Target,56,74,3.4,,59.70%,,,0.231,0.298,,,0.9,17.7,0,34,D,0
7/18/2026,,DET,Hao-Yu  Lee,Grayson Rodriguez,🎯 Target,56,39,1.9,,47.20%,,,0.137,0.273,,,1.1,7.9,0,39,D,0
7/18/2026,,PHI,Brandon Marsh,Sean Manaea,💥 Hittable,55,42,2.9,,34.40%,,,0.184,0.323,,,0.9,7.6,0,39,D,0
7/18/2026,,TB,Jonathan Aranda,Patrick Sandoval,🤔 Average,55,39,3,,37.10%,,,0.21,0.362,,,1.3,6.5,0,40,D,0
7/18/2026,,SF,Willy Adames,Bryan Woo,⚠️ Tough,55,43,3.7,,35.20%,,,0.18,0.284,,,1.7,28.7,0,44,C,0
7/18/2026,,LAD,Miguel Rojas,Ryan Weathers,🤔 Average,55,54,1.3,,55.80%,,,0.132,0.327,,,1.1,23.9,0,41,D,0
7/18/2026,,PIT,Marcell Ozuna,Gavin Williams,⚠️ Tough,54,58,1.9,,48.40%,,,0.24,0.32,,,1.8,25.8,0,37,D,0
7/18/2026,,CLE,Gabriel Arias,Jared Jones,⚠️ Tough,54,55,4.3,,41.70%,,,0.175,0.273,,,1.8,0.8,0,42,D,0
7/18/2026,,CLE,Bo Naylor,Mason Montgomery,🤔 Average,54,30,1.3,,39.80%,,,0.259,0.298,,,0.6,13.5,0,47,C,0
7/18/2026,,CHC,Pedro Ramírez,Taj Bradley,🤔 Average,54,23,1.9,,40.10%,,,0.23,0.31,,,0.9,11.9,0,52,C,0
7/18/2026,,HOU,Christian Vázquez,Trevor Rogers,💥 Hittable,53,41,2.2,,47.70%,,,0.281,0.247,,,0.9,0.7,0,42,D,0
7/18/2026,,MIL,Garrett Mitchell,Max Meyer,⚠️ Tough,53,44,2.4,,40.40%,,,0.167,0.334,,,1.4,8.3,0,31,F,0
7/18/2026,,ATH,Henry Bolte,Zack Littell,🎯 Target,53,34,1.9,,51%,,,0.096,0.288,,,0.8,-2.9,0,32,D,0
7/18/2026,,CLE,Steven Kwan,Jared Jones,⚠️ Tough,52,25,0,,30.40%,,,0.091,0.305,,,1.3,4.9,0,45,C,0
7/18/2026,,PIT,Brandon Lowe,Logan Allen,🤔 Average,52,45,3.4,,41.80%,,,0.119,0.351,,,1.6,9.7,0,41,D,0
7/18/2026,,PIT,Marcell Ozuna,Logan Allen,🤔 Average,52,42,1.4,,48.40%,,,0.24,0.32,,,1.7,25.8,0,37,D,0
7/18/2026,,MIN,Brooks Lee,Matthew Boyd,🤔 Average,52,39,2.4,,36%,,,0.135,0.295,,,1,16,0,61,B,0
7/18/2026,,STL,Iván Herrera,Brandon Pfaadt,💥 Hittable,52,42,2.2,,36.30%,,,0.138,0.342,,,1.3,-1.7,0,57,B,0
7/18/2026,,STL,Blaze Jordan,Brandon Pfaadt,💥 Hittable,52,21,1.2,,33.10%,,,0.087,0.299,,,1.4,12.7,0,57,B,0
7/18/2026,,LAA,Vaughn Grissom,Tarik Skubal,‼️ Elite,52,28,1.3,,26%,,,0.222,0.351,,,1.3,20.5,0,75,A,0
7/18/2026,,LAA,Denzer Guzman,Tarik Skubal,‼️ Elite,52,36,3.6,,29.70%,,,0.183,0.29,,,2,11.5,0,33,D,0
7/18/2026,,CLE,David Fry,Jared Jones,⚠️ Tough,51,50,4.8,,54.90%,,,0.171,0.271,,,0.7,33.6,0,41,D,0
7/18/2026,,PIT,Ryan O'Hearn,Logan Allen,🤔 Average,51,41,2.5,,48%,,,0.188,0.324,,,1.4,19.9,0,49,C,0
7/18/2026,,PIT,Henry Davis,Logan Allen,🤔 Average,51,33,3.2,,37.20%,,,0.306,0.3,,,1.5,17.5,0,52,C,0
7/18/2026,,CLE,Daniel Schneemann,Mason Montgomery,🤔 Average,51,38,2.5,,41.30%,,,0.088,0.291,,,1.1,9.1,0,43,D,0
7/18/2026,,MIN,Victor Caratini,Matthew Boyd,🤔 Average,51,32,1.6,,32.40%,,,0.111,0.342,,,1.1,13.1,0,55,C,0
7/18/2026,,BAL,Leody Taveras,Spencer Arrighetti,💥 Hittable,51,47,1,,57.10%,,,0.22,0.283,,,1.5,11.3,0,40,D,0
7/18/2026,,SD,Fernando Tatis Jr.,Unknown (677976),💥 Hittable,51,49,0.9,,54.40%,,,0.103,0.348,,,1.4,12.6,0,40,D,0
7/18/2026,,SEA,Colt Emerson,Logan Webb,⚠️ Tough,51,59,3.3,,54.90%,,,0.187,0.252,,,1.2,-1.7,0,36,D,0
7/18/2026,,DET,James Outman,Grayson Rodriguez,🎯 Target,51,32,4.6,,42%,,,0.154,0.229,,,0.6,16.2,0,37,D,0
7/18/2026,,CLE,Patrick Bailey,Mason Montgomery,🤔 Average,50,19,2.1,,28.50%,,,0.342,0.285,,,0.8,25.5,0,37,D,0
7/18/2026,,TOR,Alejandro Kirk,Davis Martin,🤔 Average,50,38,2.2,,45.10%,,,0.146,0.29,,,1.5,15.1,0,49,C,0
7/18/2026,,AZ,Alek Thomas,Dustin May,🤔 Average,50,23,0,,44.10%,,,0.121,0.28,,,0.8,-6.4,0,31,F,0
7/18/2026,,WSH,Brady House,J.T. Ginn,🤔 Average,50,28,2.6,,22.70%,,,0.123,0.31,,,1.2,8.9,0,45,C,0
7/18/2026,,LAA,Josh Lowe,Tarik Skubal,‼️ Elite,50,42,1.2,,35.20%,,,0.236,0.283,,,1,28.7,0,47,C,0
7/18/2026,,CLE,Travis Bazzana,Jared Jones,⚠️ Tough,49,53,1.9,,31.90%,,,0.167,0.301,,,1.2,19.3,0,44,C,0
7/18/2026,,CLE,Kahlil Watson,Jared Jones,⚠️ Tough,49,31,0,,29.40%,,,0.067,0.236,,,1.3,7.5,0,46,C,0
7/18/2026,,CHC,Michael Conforto,Taj Bradley,🤔 Average,49,52,4.7,,45.90%,,,0.236,0.319,,,0.6,7.4,0,39,D,0
7/18/2026,,PHI,Justin Crawford,Sean Manaea,💥 Hittable,49,15,0.7,,35.50%,,,0.155,0.269,,,1,1.3,0,57,B,0
7/18/2026,,CWS,Luisangel Acuña,Shane Bieber,🎯 Target,49,28,0.7,,58.10%,,,0.085,0.279,,,1,7.5,0,45,C,0
7/18/2026,,HOU,Jeremy Peña,Trevor Rogers,💥 Hittable,49,75,3.3,,54.90%,,,0.135,0.345,,,1.7,13.3,0,55,C,0
7/18/2026,,KC,Vinnie Pasquantino,Griffin Canning,💥 Hittable,49,56,1.8,,52.70%,,,0.119,0.338,,,1.3,17.4,0,54,C,0
7/18/2026,,SF,Drew Gilbert,Bryan Woo,⚠️ Tough,49,46,1.8,,53.90%,,,0.115,0.3,,,1,11.8,0,51,C,0
7/18/2026,,NYY,Austin Wells,Emmet Sheehan,🤔 Average,49,33,1.6,,41.10%,,,0.24,0.291,,,1.2,22,0,39,D,0
7/18/2026,,ATH,Carlos Cortes,Zack Littell,🎯 Target,49,58,1.4,,54.80%,,,0.152,0.344,,,0.9,3.7,0,39,D,0
7/18/2026,,ATH,Jonah Heim,Zack Littell,🎯 Target,49,54,5.3,,43.90%,,,0.216,0.323,,,0.8,1,0,35,D,0
7/18/2026,,PIT,Nick Gonzales,Gavin Williams,⚠️ Tough,48,56,1.3,,43.20%,,,0.107,0.317,,,1.4,6.5,0,47,C,0
7/18/2026,,PHI,Edmundo Sosa,Sean Manaea,💥 Hittable,48,50,1.3,,53.30%,,,0.146,0.306,,,1.2,1,0,46,C,0
7/18/2026,,MIA,Esteury Ruiz,Shane Drohan,⚠️ Tough,48,70,3.2,,55.20%,,,0.224,0.331,,,1,27,0,57,B,0
7/18/2026,,LAA,Zach Neto,Tarik Skubal,‼️ Elite,48,50,4.1,,35.70%,,,0.214,0.318,,,1.6,21.1,0,41,D,0
7/18/2026,,CIN,Jose Trevino,Tomoyuki Sugano,💥 Hittable,47,27,1.7,,48.40%,,,0.164,0.253,,,1.3,2.7,0,43,D,0
7/18/2026,,MIA,Leo Jiménez,Shane Drohan,⚠️ Tough,47,30,1.1,,38.10%,,,0.275,0.307,,,1.4,8.2,0,49,C,0
7/18/2026,,MIA,Joe Mack,Shane Drohan,⚠️ Tough,47,33,3,,29.50%,,,0.125,0.313,,,1.2,-3.4,0,39,D,0
7/18/2026,,LAA,Nolan Schanuel,Tarik Skubal,‼️ Elite,47,35,1.8,,36%,,,0.087,0.342,,,1.4,17.4,0,37,D,0
7/18/2026,,LAA,Jorge Soler,Tarik Skubal,‼️ Elite,47,28,2.6,,28.80%,,,0.136,0.297,,,1.1,20.2,0,39,D,0
7/18/2026,,NYM,Jared Young,Jesús Luzardo,⚠️ Tough,46,24,2.3,,22.60%,,,0.191,0.308,,,0.9,-6.9,0,39,D,0
7/18/2026,,PHI,Felix Reyes,Sean Manaea,💥 Hittable,46,57,2.5,,50.80%,,,0.105,0.253,,,1.6,9.3,0,20,F,0
7/18/2026,,TB,Richie Palacios,Patrick Sandoval,🤔 Average,46,27,1.3,,43%,,,0.255,0.295,,,1.1,18.2,0,42,D,0
7/18/2026,,MIL,William Contreras,Max Meyer,⚠️ Tough,46,39,2.3,,35.90%,,,0.094,0.34,,,1.3,13.5,0,49,C,0
7/18/2026,,NYY,Amed Rosario,Emmet Sheehan,🤔 Average,46,61,2.9,,49.80%,,,0.217,0.309,,,1,5,0,25,F,0
7/18/2026,,NYY,Spencer Jones,Emmet Sheehan,🤔 Average,46,33,1.2,,52.10%,,,0.187,0.27,,,1,22.5,0,39,D,0
7/18/2026,,DET,Ben Malgeri,Grayson Rodriguez,🎯 Target,46,30,0,,56.40%,,,0.111,0.256,,,1.1,11.1,0,42,D,0
7/18/2026,,PIT,Jake Mangum,Gavin Williams,⚠️ Tough,45,37,0.5,,48.90%,,,0.197,0.295,,,1.7,-4.5,0,38,D,0
7/18/2026,,CLE,Kyle Manzardo,Jared Jones,⚠️ Tough,45,47,2.7,,40.70%,,,0.141,0.295,,,0.8,10.5,0,51,C,0
7/18/2026,,CIN,Will Benson,Tomoyuki Sugano,💥 Hittable,45,54,2,,56.10%,,,0.146,0.32,,,0.8,31.5,0,46,C,0
7/18/2026,,TB,Cedric Mullins,Patrick Sandoval,🤔 Average,45,28,4.2,,39.40%,,,0.182,0.273,,,0.7,19.1,0,31,F,0
7/18/2026,,SF,Heliot Ramos,Bryan Woo,⚠️ Tough,45,38,3.4,,27.30%,,,0.186,0.363,,,1.5,18.1,0,44,C,0
7/18/2026,,WSH,Jacob Young,J.T. Ginn,🤔 Average,45,24,1.8,,28.80%,,,0.113,0.282,,,1.2,2.3,0,53,C,0
7/18/2026,,WSH,Dylan Crews,J.T. Ginn,🤔 Average,45,20,3.2,,22.40%,,,0.092,0.324,,,0.7,-0.7,0,38,D,0
7/18/2026,,LAA,Jose Siri,Tarik Skubal,‼️ Elite,45,46,4.9,,37.30%,,,0.202,0.291,,,1.2,15.8,0,37,D,0
7/18/2026,,MIN,Kody Clemens,Matthew Boyd,🤔 Average,44,45,2.9,,31.80%,,,0.252,0.324,,,1.3,15.2,0,32,D,0
7/18/2026,,TOR,Andrés Giménez,Davis Martin,🤔 Average,44,37,1.2,,52.30%,,,0.102,0.254,,,1.2,4.1,0,42,D,0
7/18/2026,,KC,Nick Loftin,Griffin Canning,💥 Hittable,44,42,1.2,,47%,,,0.158,0.326,,,1,20.5,0,52,C,0
7/18/2026,,AZ,Geraldo Perdomo,Dustin May,🤔 Average,44,49,0.8,,52.40%,,,0.113,0.321,,,1.1,1.9,0,60,B,0
7/18/2026,,AZ,Max Kepler,Dustin May,🤔 Average,44,44,0,,38.50%,,,0.119,0.331,,,1.2,13.2,0,48,C,0
7/18/2026,,TEX,Nicky Lopez,Unknown (702566),🤔 Average,44,17,0.8,,48.20%,,,0.067,0.255,,,1,-1.5,0,51,C,0
7/18/2026,,MIA,Agustín Ramírez,Shane Drohan,⚠️ Tough,44,78,2.2,,60.60%,,,0.115,0.286,,,1.9,17.5,0,37,D,0
7/18/2026,,SEA,Cal Raleigh,Logan Webb,⚠️ Tough,44,43,2.7,,47.10%,,,0.137,0.284,,,0.9,29.3,0,36,D,0
7/18/2026,,SEA,Connor Joe,Logan Webb,⚠️ Tough,44,32,0,,33.80%,,,0.128,0.332,,,0.7,-0.1,0,26,F,0
7/18/2026,,LAD,Freddie Freeman,Ryan Weathers,🤔 Average,44,48,2.1,,38.70%,,,0.195,0.373,,,1.1,12.1,0,46,C,0
7/18/2026,,LAD,Kyle Tucker,Ryan Weathers,🤔 Average,44,33,1.7,,45.20%,,,0.075,0.319,,,1.1,20.1,0,38,D,0
7/18/2026,,PIT,Tyler Callihan,Gavin Williams,⚠️ Tough,43,39,2.3,,62.60%,,,0.107,0.28,,,1,15.3,0,38,D,0
7/18/2026,,PIT,Jake Mangum,Logan Allen,🤔 Average,43,28,0.4,,48.90%,,,0.197,0.295,,,1.5,-4.5,0,38,D,0
7/18/2026,,CWS,Drew Romo,Shane Bieber,🎯 Target,43,49,3,,51.60%,,,0.181,0.259,,,1,19.1,0,25,F,0
7/18/2026,,CIN,Noelvi Marte,Tomoyuki Sugano,💥 Hittable,43,49,4.7,,46.80%,,,0.182,0.279,,,0.7,11.1,0,41,D,0
7/18/2026,,MIN,Alex Jackson,Matthew Boyd,🤔 Average,42,23,1.7,,34.80%,,,0.262,0.266,,,0.7,-2.7,0,27,F,0
7/18/2026,,PHI,Alec Bohm,Sean Manaea,💥 Hittable,42,38,2,,46.70%,,,0.135,0.299,,,0.7,13.2,0,51,C,0
7/18/2026,,TOR,Yohendrick Piñango,Davis Martin,🤔 Average,42,57,2,,52.40%,,,0.147,0.32,,,0.9,16.3,0,32,D,0
7/18/2026,,HOU,Jake Meyers,Trevor Rogers,💥 Hittable,42,29,1.7,,48.30%,,,0.111,0.243,,,1,3,0,50,C,0
7/18/2026,,AZ,Ryan Waldschmidt,Dustin May,🤔 Average,42,9,0,,33.20%,,,0.12,0.277,,,0.9,15.1,0,37,D,0
7/18/2026,,BOS,Romy Gonzalez,Ian Seymour,🤔 Average,42,60,1.9,,58.40%,,,0.133,0.272,,,1.1,-5.4,0,35,D,0
7/18/2026,,MIL,Christian Yelich,Max Meyer,⚠️ Tough,42,35,2.1,,37.90%,,,0.134,0.3,,,1.3,-6.5,0,34,D,0
7/18/2026,,MIL,Joey Ortiz,Max Meyer,⚠️ Tough,42,31,1.8,,38.30%,,,0.219,0.291,,,1.4,6.7,0,45,C,0
7/18/2026,,MIL,Gary Sánchez,Max Meyer,⚠️ Tough,42,50,2.3,,36.30%,,,0.22,0.376,,,0.8,37.7,0,55,C,0
7/18/2026,,CLE,George Valera,Jared Jones,⚠️ Tough,41,13,0,,30.80%,,,0.096,0.222,,,0.7,16.1,0,46,C,0
7/18/2026,,CLE,David Fry,Mason Montgomery,🤔 Average,41,52,4.6,,54.90%,,,0.171,0.271,,,0.5,33.6,0,41,D,0
7/18/2026,,NYM,Brett Baty,Jesús Luzardo,⚠️ Tough,41,16,0.9,,22.30%,,,0.283,0.303,,,1.3,9.5,0,45,C,0
7/18/2026,,STL,Nolan Gorman,Brandon Pfaadt,💥 Hittable,41,46,1.9,,51.40%,,,0.124,0.289,,,0.9,25.5,0,23,F,0
7/18/2026,,STL,Nathan Church,Brandon Pfaadt,💥 Hittable,41,45,2,,55.60%,,,0.143,0.279,,,0.7,15.7,0,42,D,0
7/18/2026,,LAD,Dalton Rushing,Ryan Weathers,🤔 Average,41,49,3.3,,44.90%,,,0.217,0.327,,,0.7,24.1,0,40,D,0
7/18/2026,,LAA,Wade Meckler,Tarik Skubal,‼️ Elite,41,21,0.8,,35%,,,0.092,0.321,,,0.7,4.1,0,52,C,0
7/18/2026,,SD,Jackson Merrill,Unknown (677976),💥 Hittable,40,34,1.2,,50.10%,,,0.127,0.297,,,1.2,7,0,41,D,0
7/18/2026,,SD,Nick Castellanos,Unknown (677976),💥 Hittable,40,36,3.7,,54.70%,,,0.148,0.263,,,0.8,17.9,0,41,D,0
7/18/2026,,MIA,Liam Hicks,Shane Drohan,⚠️ Tough,40,45,4.1,,35.80%,,,0.164,0.322,,,1.1,6.5,0,57,B,0
7/18/2026,,CLE,Juan Brito,Jared Jones,⚠️ Tough,39,10,0,,44%,,,0.104,0.223,,,0.8,12,0,52,C,0
7/18/2026,,PIT,Nick Gonzales,Logan Allen,🤔 Average,39,23,1,,43.20%,,,0.107,0.317,,,1.1,6.5,0,47,C,0
7/18/2026,,CLE,Steven Kwan,Mason Montgomery,🤔 Average,39,10,0,,30.40%,,,0.091,0.305,,,1,4.9,0,45,C,0
7/18/2026,,CLE,Kyle Manzardo,Mason Montgomery,🤔 Average,39,39,2.6,,40.70%,,,0.141,0.295,,,0.8,10.5,0,51,C,0
7/18/2026,,CLE,Gabriel Arias,Mason Montgomery,🤔 Average,39,50,4.1,,41.70%,,,0.175,0.273,,,0.9,0.8,0,42,D,0
7/18/2026,,COL,Tyler Freeman,Rhett Lowder,🎯 Target,39,35,0.4,,51.50%,,,0.076,0.302,,,0.9,6.9,0,42,D,0
7/18/2026,,TB,Ben Williamson,Patrick Sandoval,🤔 Average,39,25,0.8,,42.60%,,,0.073,0.279,,,1.5,6.2,0,31,F,0
7/18/2026,,TEX,Elias Díaz,Unknown (702566),🤔 Average,39,34,2.7,,47.30%,,,0.194,0.273,,,1.4,13.3,0,45,C,0
7/18/2026,,CLE,Kahlil Watson,Mason Montgomery,🤔 Average,38,17,0,,29.40%,,,0.067,0.236,,,0.9,7.5,0,46,C,0
7/18/2026,,NYM,Eric Wagaman,Jesús Luzardo,⚠️ Tough,38,60,2.7,,59.50%,,,0.162,0.307,,,0.7,-0.9,0,26,F,0
7/18/2026,,CIN,Tyler Stephenson,Tomoyuki Sugano,💥 Hittable,38,37,1.3,,43.40%,,,0.121,0.332,,,1.3,32.1,0,54,C,0
7/18/2026,,SD,Rodolfo Durán,Unknown (677976),💥 Hittable,38,32,4,,54.40%,,,0.159,0.241,,,0.6,14.7,0,32,D,0
7/18/2026,,SD,Will Wagner,Unknown (677976),💥 Hittable,38,25,0,,50.40%,,,0.029,0.331,,,0.6,5.8,0,40,D,0
7/18/2026,,BOS,Caleb Durbin,Ian Seymour,🤔 Average,38,44,2.3,,45.10%,,,0.158,0.301,,,1.2,-4.2,0,67,B,0
7/18/2026,,MIA,Xavier Edwards,Shane Drohan,⚠️ Tough,38,45,1.2,,43.70%,,,0.119,0.328,,,1.7,18.1,0,50,C,0
7/18/2026,,MIA,Graham Pauley,Shane Drohan,⚠️ Tough,38,18,1.3,,28.40%,,,0.184,0.238,,,1.1,11.8,0,50,C,0
7/18/2026,,LAA,Jo Adell,Tarik Skubal,‼️ Elite,38,37,2.3,,36.10%,,,0.148,0.294,,,1.2,22.7,0,34,D,0
7/18/2026,,CLE,George Valera,Mason Montgomery,🤔 Average,37,12,0,,30.80%,,,0.096,0.222,,,0.9,16.1,0,46,C,0
7/18/2026,,BOS,Jarren Duran,Ian Seymour,🤔 Average,37,42,2.7,,42.90%,,,0.151,0.293,,,1,4.1,0,32,D,0
7/18/2026,,MIA,Javier Sanoja,Shane Drohan,⚠️ Tough,37,57,0.5,,58.80%,,,0.132,0.282,,,1.4,3.4,0,46,C,0
7/18/2026,,MIA,Kyle Stowers,Shane Drohan,⚠️ Tough,37,32,4.2,,30.20%,,,0.21,0.324,,,0.9,5.5,0,46,C,0
7/18/2026,,SF,Luis Arraez,Bryan Woo,⚠️ Tough,37,50,1,,52.30%,,,0.127,0.316,,,1.8,22.6,0,69,A,0
7/18/2026,,SF,Jung Hoo Lee,Bryan Woo,⚠️ Tough,37,51,0.6,,54%,,,0.124,0.317,,,1.6,7.9,0,52,C,0
7/18/2026,,LAD,Mookie Betts,Ryan Weathers,🤔 Average,37,43,2.8,,37.50%,,,0.178,0.326,,,1.1,30.5,0,72,A,0
7/18/2026,,LAA,Oswald Peraza,Tarik Skubal,‼️ Elite,37,37,2.5,,36.70%,,,0.138,0.285,,,1.4,11.9,0,34,D,0
7/18/2026,,PHI,Gabriel Rincones Jr.,Sean Manaea,💥 Hittable,36,28,1.3,,33.30%,,,0.129,0.21,,,0.7,6.1,0,28,F,0
7/18/2026,,BAL,Jackson Holliday,Spencer Arrighetti,💥 Hittable,36,57,2.9,,50.20%,,,0.163,0.326,,,0.9,1.7,0,25,F,0
7/18/2026,,KC,Starling Marte,Griffin Canning,💥 Hittable,36,33,0.9,,44%,,,0.062,0.323,,,1.4,-4.5,0,42,D,0
7/18/2026,,MIL,Cooper Pratt,Max Meyer,⚠️ Tough,36,27,0,,38.80%,,,0.091,0.334,,,1.2,14.6,0,49,C,0
7/18/2026,,SEA,Victor Robles,Logan Webb,⚠️ Tough,36,5,0,,34.70%,,,0.073,0.249,,,0.5,7,0,31,F,0
7/18/2026,,LAD,Ryan Ward,Ryan Weathers,🤔 Average,36,36,4.8,,36.30%,,,0.236,0.313,,,0.1,28.3,0,50,C,0
7/18/2026,,NYY,José Caballero,Emmet Sheehan,🤔 Average,36,52,3.5,,54.40%,,,0.145,0.266,,,1.1,4.7,0,47,C,0
